basket_id,customer_id,zone_code,ts_local,items,amount_aed,daypart,sample
B0007432,C02028,DXB-MOE,2026-07-11T11:00,3,82.0,midday,1
B0007433,C02169,DXB-DEI,2026-07-11T11:00,1,24.0,midday,1
B0007434,C02262,DXB-MOE,2026-07-11T12:00,3,62.0,midday,1
B0007435,C01584,DXB-MOE,2026-07-11T12:00,1,26.0,midday,1
B0007436,C00277,DXB-MOE,2026-07-11T12:00,2,42.0,midday,1
B0007437,C01622,DXB-DTN,2026-07-11T13:00,1,32.0,midday,1
B0007438,C00135,DXB-MOE,2026-07-11T14:00,3,70.0,midday,1
B0007439,C01119,DXB-MOE,2026-07-11T15:00,3,74.0,midday,1
B0007440,C00080,DXB-MAR,2026-07-11T15:00,1,26.0,midday,1
B0007441,C01444,DXB-MOE,2026-07-11T16:00,1,32.0,midday,1
B0007442,C01969,DXB-MAR,2026-07-11T16:00,2,64.0,midday,1
B0007443,C01979,DXB-MOE,2026-07-11T17:00,3,70.0,evening,1
B0007444,C01550,DXB-MOE,2026-07-11T18:00,3,66.0,evening,1
B0007445,C00328,DXB-MAR,2026-07-11T18:00,3,82.0,evening,1
B0007446,C01687,DXB-MOE,2026-07-11T19:00,2,48.0,evening,1
B0007447,C01264,DXB-MOE,2026-07-11T22:00,3,66.0,evening,1
B0007448,C02238,DXB-MOE,2026-07-11T22:00,1,32.0,evening,1
B0007449,C00550,DXB-DEI,2026-07-12T07:00,1,18.0,morning,1
B0007450,C02263,DXB-DEI,2026-07-12T07:00,2,58.0,morning,1
B0007451,C00495,DXB-DTN,2026-07-12T08:00,1,32.0,morning,1
B0007452,C01478,DXB-DEI,2026-07-12T09:00,1,32.0,morning,1
B0007453,C01358,DXB-DTN,2026-07-12T10:00,1,18.0,morning,1
B0007454,C00262,DXB-DTN,2026-07-12T11:00,2,58.0,midday,1
B0007455,C01025,DXB-MOE,2026-07-12T11:00,1,32.0,midday,1
B0007456,C01812,DXB-MOE,2026-07-12T13:00,1,24.0,midday,1
B0007457,C02155,DXB-MOE,2026-07-12T15:00,1,32.0,midday,1
B0007458,C01823,DXB-MOE,2026-07-12T16:00,2,44.0,midday,1
B0007459,C00083,DXB-MAR,2026-07-12T17:00,1,18.0,evening,1
B0007460,C01496,DXB-DTN,2026-07-12T18:00,2,56.0,evening,1
B0007461,C00341,DXB-MOE,2026-07-12T18:00,1,18.0,evening,1
B0007462,C02285,DXB-DEI,2026-07-12T18:00,1,32.0,evening,1
B0007463,C01745,DXB-MAR,2026-07-12T19:00,1,18.0,evening,1
B0007464,C00828,DXB-DTN,2026-07-12T20:00,1,32.0,evening,1
B0007465,C02241,DXB-DTN,2026-07-12T21:00,1,32.0,evening,1
B0007466,C01034,DXB-MOE,2026-07-12T21:00,1,32.0,evening,1
B0007467,C01907,DXB-MAR,2026-07-12T23:00,1,18.0,evening,1
B0007468,C01496,DXB-DEI,2026-07-13T06:00,3,82.0,morning,1
B0007469,C01340,DXB-DEI,2026-07-13T06:00,2,36.0,morning,1
B0007470,C01865,DXB-MAR,2026-07-13T07:00,2,56.0,morning,1
B0007471,C01337,DXB-DEI,2026-07-13T07:00,1,26.0,morning,1
B0007472,C01104,DXB-MAR,2026-07-13T08:00,1,18.0,morning,1
B0007473,C01015,DXB-DEI,2026-07-13T08:00,1,18.0,morning,1
B0007474,C01862,DXB-MOE,2026-07-13T10:00,3,78.0,morning,1
B0007475,C02249,DXB-DEI,2026-07-13T11:00,2,50.0,midday,1
B0007476,C00032,DXB-DTN,2026-07-13T14:00,2,44.0,midday,1
B0007477,C01393,DXB-DTN,2026-07-13T14:00,1,18.0,midday,1
B0007478,C01549,DXB-DTN,2026-07-13T16:00,1,26.0,midday,1
B0007479,C01318,DXB-MOE,2026-07-13T16:00,3,74.0,midday,1
B0007480,C01128,DXB-DEI,2026-07-13T16:00,1,32.0,midday,1
B0007481,C00201,DXB-DTN,2026-07-13T17:00,1,18.0,evening,1
B0007482,C02338,DXB-MOE,2026-07-13T17:00,2,56.0,evening,1
B0007483,C02136,DXB-MOE,2026-07-13T18:00,1,32.0,evening,1
B0007484,C01435,DXB-MOE,2026-07-13T20:00,1,32.0,evening,1
B0007485,C01233,DXB-MAR,2026-07-13T20:00,2,44.0,evening,1
B0007486,C01326,DXB-DTN,2026-07-13T22:00,2,48.0,evening,1
B0007487,C01786,DXB-DEI,2026-07-14T07:00,1,26.0,morning,1
B0007488,C01981,DXB-MAR,2026-07-14T08:00,1,24.0,morning,1
B0007489,C00686,DXB-MOE,2026-07-14T09:00,1,18.0,morning,1
B0007490,C01424,DXB-DEI,2026-07-14T09:00,2,48.0,morning,1
B0007491,C01783,DXB-DEI,2026-07-14T09:00,3,74.0,morning,1
B0007492,C02158,DXB-DTN,2026-07-14T10:00,2,56.0,morning,1
B0007493,C02225,DXB-DTN,2026-07-14T10:00,3,88.0,morning,1
B0007494,C00928,DXB-MAR,2026-07-14T10:00,3,82.0,morning,1
B0007495,C00884,DXB-DEI,2026-07-14T10:00,1,26.0,morning,1
B0007496,C01094,DXB-DTN,2026-07-14T12:00,1,24.0,midday,1
B0007497,C02194,DXB-MOE,2026-07-14T12:00,4,98.0,midday,1
B0007498,C01720,DXB-MOE,2026-07-14T12:00,2,50.0,midday,1
B0007499,C02242,DXB-MAR,2026-07-14T15:00,1,18.0,midday,1
B0007500,C01967,DXB-DTN,2026-07-14T18:00,2,48.0,evening,1
B0007501,C02380,DXB-MAR,2026-07-14T19:00,1,24.0,evening,1
B0007502,C01375,DXB-MAR,2026-07-14T20:00,4,86.0,evening,1
B0007503,C02379,DXB-MOE,2026-07-14T21:00,1,18.0,evening,1
B0007504,C02216,DXB-DTN,2026-07-15T07:00,1,24.0,morning,1
B0007505,C01102,DXB-DEI,2026-07-15T08:00,2,52.0,morning,1
B0007506,C00162,DXB-MOE,2026-07-15T10:00,2,58.0,morning,1
B0007507,C00016,DXB-DEI,2026-07-15T10:00,1,18.0,morning,1
B0007508,C01852,DXB-MOE,2026-07-15T11:00,1,24.0,midday,1
B0007509,C00603,DXB-MAR,2026-07-15T12:00,1,32.0,midday,1
B0007510,C00510,DXB-DTN,2026-07-15T13:00,2,44.0,midday,1
B0007511,C01593,DXB-DTN,2026-07-15T15:00,3,82.0,midday,1
B0007512,C00802,DXB-DTN,2026-07-15T16:00,2,36.0,midday,1
B0007513,C00022,DXB-DTN,2026-07-15T18:00,1,32.0,evening,1
B0007514,C00226,DXB-MAR,2026-07-15T19:00,2,50.0,evening,1
B0007515,C01971,DXB-DEI,2026-07-15T20:00,2,48.0,evening,1
B0007516,C00565,DXB-MAR,2026-07-15T21:00,1,18.0,evening,1
B0007517,C01376,DXB-MAR,2026-07-15T22:00,1,24.0,evening,1
B0007518,C00791,DXB-MAR,2026-07-15T22:00,2,64.0,evening,1
B0007519,C02132,DXB-DEI,2026-07-16T06:00,2,50.0,morning,1
B0007520,C00985,DXB-DTN,2026-07-16T07:00,2,50.0,morning,1
B0007521,C00452,DXB-DTN,2026-07-16T07:00,2,56.0,morning,1
B0007522,C01862,DXB-MAR,2026-07-16T08:00,2,48.0,morning,1
B0007523,C00495,DXB-DTN,2026-07-16T09:00,1,26.0,morning,1
B0007524,C00659,DXB-MOE,2026-07-16T09:00,1,32.0,morning,1
B0007525,C02155,DXB-MOE,2026-07-16T09:00,1,24.0,morning,1
B0007526,C01040,DXB-DEI,2026-07-16T09:00,1,18.0,morning,1
B0007527,C02357,DXB-DEI,2026-07-16T09:00,1,26.0,morning,1
B0007528,C02285,DXB-DEI,2026-07-16T11:00,2,56.0,midday,1
B0007529,C01862,DXB-DTN,2026-07-16T12:00,1,32.0,midday,1
B0007530,C02086,DXB-MOE,2026-07-16T12:00,1,26.0,midday,1
B0007531,C00962,DXB-MOE,2026-07-16T12:00,1,18.0,midday,1
B0007532,C00833,DXB-MOE,2026-07-16T15:00,2,50.0,midday,1
B0007533,C02123,DXB-MAR,2026-07-16T15:00,1,18.0,midday,1
B0007534,C02025,DXB-DTN,2026-07-16T17:00,1,24.0,evening,1
B0007535,C01889,DXB-DTN,2026-07-16T18:00,1,18.0,evening,1
B0007536,C00535,DXB-DTN,2026-07-16T18:00,3,70.0,evening,1
B0007537,C00891,DXB-MOE,2026-07-16T18:00,1,32.0,evening,1
B0007538,C00466,DXB-MOE,2026-07-16T18:00,3,74.0,evening,1
B0007539,C00397,DXB-MOE,2026-07-16T18:00,2,58.0,evening,1
B0007540,C01761,DXB-DTN,2026-07-16T19:00,2,50.0,evening,1
B0007541,C01094,DXB-MOE,2026-07-16T19:00,1,18.0,evening,1
B0007542,C00147,DXB-DTN,2026-07-16T20:00,4,80.0,evening,1
B0007543,C00172,DXB-DTN,2026-07-16T21:00,1,32.0,evening,1
B0007544,C00416,DXB-MOE,2026-07-16T21:00,1,26.0,evening,1
B0007545,C01840,DXB-DEI,2026-07-17T06:00,1,32.0,morning,1
B0007546,C01979,DXB-DTN,2026-07-17T07:00,1,26.0,morning,1
B0007547,C00698,DXB-MAR,2026-07-17T07:00,1,26.0,morning,1
B0007548,C00382,DXB-DEI,2026-07-17T07:00,2,36.0,morning,1
B0007549,C00495,DXB-DEI,2026-07-17T09:00,1,26.0,morning,1
B0007550,C01681,DXB-MOE,2026-07-17T10:00,1,24.0,morning,1
B0007551,C00502,DXB-MOE,2026-07-17T11:00,3,76.0,midday,1
B0007552,C00789,DXB-MAR,2026-07-17T11:00,6,166.0,midday,1
B0007553,C00034,DXB-DTN,2026-07-17T12:00,4,108.0,midday,1
B0007554,C00781,DXB-MOE,2026-07-17T12:00,2,42.0,midday,1
B0007555,C01367,DXB-MOE,2026-07-17T13:00,3,70.0,midday,1
B0007556,C00495,DXB-MOE,2026-07-17T13:00,1,32.0,midday,1
B0007557,C01337,DXB-MOE,2026-07-17T13:00,4,108.0,midday,1
B0007558,C01290,DXB-MOE,2026-07-17T13:00,1,24.0,midday,1
B0007559,C00612,DXB-MOE,2026-07-17T14:00,1,18.0,midday,1
B0007560,C01971,DXB-MOE,2026-07-17T14:00,1,32.0,midday,1
B0007561,C00242,DXB-DEI,2026-07-17T15:00,2,50.0,midday,1
B0007562,C01337,DXB-MAR,2026-07-17T16:00,3,68.0,midday,1
B0007563,C02036,DXB-DTN,2026-07-17T17:00,1,26.0,evening,1
B0007564,C01923,DXB-MAR,2026-07-17T17:00,2,50.0,evening,1
B0007565,C00309,DXB-DEI,2026-07-17T17:00,1,24.0,evening,1
B0007566,C00114,DXB-MAR,2026-07-17T18:00,1,24.0,evening,1
B0007567,C02063,DXB-DTN,2026-07-17T19:00,1,26.0,evening,1
B0007568,C01042,DXB-MOE,2026-07-17T19:00,1,18.0,evening,1
B0007569,C01824,DXB-MAR,2026-07-17T19:00,2,42.0,evening,1
B0007570,C02081,DXB-DTN,2026-07-17T20:00,2,50.0,evening,1
B0007571,C01373,DXB-MAR,2026-07-17T23:00,1,18.0,evening,1
B0007572,C02148,DXB-DEI,2026-07-18T06:00,1,32.0,morning,1
B0007573,C01636,DXB-DEI,2026-07-18T06:00,2,42.0,morning,1
B0007574,C02098,DXB-DTN,2026-07-18T07:00,2,64.0,morning,1
B0007575,C00678,DXB-DEI,2026-07-18T07:00,2,56.0,morning,1
B0007576,C00117,DXB-MOE,2026-07-18T08:00,3,76.0,morning,1
B0007577,C00556,DXB-DTN,2026-07-18T09:00,1,26.0,morning,1
B0007578,C02362,DXB-DTN,2026-07-18T10:00,3,82.0,morning,1
B0007579,C01371,DXB-DTN,2026-07-18T10:00,2,50.0,morning,1
B0007580,C00699,DXB-DTN,2026-07-18T10:00,2,50.0,morning,1
B0007581,C00094,DXB-MAR,2026-07-18T15:00,1,32.0,midday,1
B0007582,C01636,DXB-MAR,2026-07-18T16:00,2,50.0,midday,1
B0007583,C01446,DXB-DTN,2026-07-18T18:00,1,26.0,evening,1
B0007584,C02332,DXB-DTN,2026-07-18T18:00,1,32.0,evening,1
B0007585,C00748,DXB-MOE,2026-07-18T18:00,2,44.0,evening,1
B0007586,C00657,DXB-MOE,2026-07-18T18:00,2,44.0,evening,1
B0007587,C00108,DXB-DTN,2026-07-18T19:00,2,58.0,evening,1
B0007588,C00779,DXB-MOE,2026-07-18T19:00,2,48.0,evening,1
B0007589,C01305,DXB-MAR,2026-07-18T19:00,4,86.0,evening,1
B0007590,C01845,DXB-MAR,2026-07-18T19:00,1,18.0,evening,1
B0007591,C00135,DXB-DEI,2026-07-18T19:00,1,32.0,evening,1
B0007592,C02362,DXB-DEI,2026-07-18T19:00,1,18.0,evening,1
B0007593,C00726,DXB-DTN,2026-07-18T20:00,4,94.0,evening,1
B0007594,C01722,DXB-DEI,2026-07-18T21:00,1,32.0,evening,1
B0007595,C00523,DXB-MOE,2026-07-18T22:00,2,50.0,evening,1
B0007596,C00461,DXB-MAR,2026-07-18T22:00,3,76.0,evening,1
B0007597,C01132,DXB-DTN,2026-07-19T08:00,1,32.0,morning,1
B0007598,C00135,DXB-MOE,2026-07-19T08:00,1,18.0,morning,1
B0007599,C00949,DXB-MOE,2026-07-19T08:00,1,18.0,morning,1
B0007600,C00522,DXB-DTN,2026-07-19T09:00,2,56.0,morning,1
B0007601,C00090,DXB-DTN,2026-07-19T09:00,2,42.0,morning,1
B0007602,C01519,DXB-DEI,2026-07-19T09:00,1,24.0,morning,1
B0007603,C00032,DXB-DEI,2026-07-19T09:00,4,100.0,morning,1
B0007604,C01119,DXB-DEI,2026-07-19T10:00,2,50.0,morning,1
B0007605,C00000,DXB-DEI,2026-07-19T11:00,1,18.0,midday,1
B0007606,C00661,DXB-MOE,2026-07-19T14:00,2,48.0,midday,1
B0007607,C00215,DXB-DTN,2026-07-19T15:00,2,44.0,midday,1
B0007608,C00779,DXB-MOE,2026-07-19T15:00,2,56.0,midday,1
B0007609,C01434,DXB-MOE,2026-07-19T15:00,1,18.0,midday,1
B0007610,C01987,DXB-MOE,2026-07-19T15:00,1,18.0,midday,1
B0007611,C01689,DXB-DEI,2026-07-19T17:00,2,56.0,evening,1
B0007612,C00959,DXB-MOE,2026-07-19T18:00,1,32.0,evening,1
B0007613,C00644,DXB-DTN,2026-07-19T21:00,3,70.0,evening,1
B0007614,C00068,DXB-MOE,2026-07-19T21:00,1,24.0,evening,1
B0007615,C02158,DXB-DTN,2026-07-19T22:00,1,18.0,evening,1
B0007616,C01593,DXB-MAR,2026-07-19T22:00,1,32.0,evening,1
B0007617,C00731,DXB-MAR,2026-07-19T22:00,1,18.0,evening,1
B0007618,C00139,DXB-MAR,2026-07-20T07:00,2,52.0,morning,1
B0007619,C00420,DXB-DEI,2026-07-20T07:00,2,44.0,morning,1
B0007620,C01840,DXB-MAR,2026-07-20T08:00,1,32.0,morning,1
B0007621,C00629,DXB-MAR,2026-07-20T08:00,1,26.0,morning,1
B0007622,C00802,DXB-MOE,2026-07-20T09:00,2,64.0,morning,1
B0007623,C00416,DXB-MAR,2026-07-20T09:00,1,32.0,morning,1
B0007624,C00388,DXB-DEI,2026-07-20T09:00,1,32.0,morning,1
B0007625,C01689,DXB-DEI,2026-07-20T10:00,1,24.0,morning,1
B0007626,C01440,DXB-DTN,2026-07-20T11:00,1,18.0,midday,1
B0007627,C00603,DXB-DEI,2026-07-20T12:00,2,56.0,midday,1
B0007628,C01786,DXB-DTN,2026-07-20T16:00,1,24.0,midday,1
B0007629,C02362,DXB-MOE,2026-07-20T16:00,1,18.0,midday,1
B0007630,C00889,DXB-MOE,2026-07-20T16:00,1,26.0,midday,1
B0007631,C02276,DXB-MAR,2026-07-20T16:00,1,26.0,midday,1
B0007632,C01806,DXB-MOE,2026-07-20T17:00,1,24.0,evening,1
B0007633,C00135,DXB-MOE,2026-07-20T19:00,1,24.0,evening,1
B0007634,C01971,DXB-DTN,2026-07-20T20:00,2,64.0,evening,1
B0007635,C01545,DXB-MAR,2026-07-20T20:00,1,26.0,evening,1
B0007636,C00485,DXB-MAR,2026-07-20T21:00,2,52.0,evening,1
B0007637,C02214,DXB-DTN,2026-07-20T22:00,2,50.0,evening,1
B0007638,C02268,DXB-DTN,2026-07-21T11:00,1,18.0,midday,1
B0007639,C01255,DXB-DTN,2026-07-21T11:00,2,64.0,midday,1
B0007640,C00891,DXB-DEI,2026-07-21T11:00,2,36.0,midday,1
B0007641,C00101,DXB-MOE,2026-07-21T12:00,2,52.0,midday,1
B0007642,C01735,DXB-DTN,2026-07-21T13:00,2,50.0,midday,1
B0007643,C01094,DXB-MAR,2026-07-21T18:00,1,32.0,evening,1
B0007644,C00789,DXB-DTN,2026-07-21T19:00,3,68.0,evening,1
B0007645,C01653,DXB-MAR,2026-07-21T19:00,1,32.0,evening,1
B0007646,C01742,DXB-MAR,2026-07-21T19:00,2,50.0,evening,1
B0007647,C01424,DXB-DTN,2026-07-21T20:00,2,50.0,evening,1
B0007648,C02338,DXB-MOE,2026-07-21T20:00,1,32.0,evening,1
B0007649,C00419,DXB-MAR,2026-07-21T20:00,1,24.0,evening,1
B0007650,C01687,DXB-DEI,2026-07-21T20:00,1,18.0,evening,1
B0007651,C00286,DXB-DTN,2026-07-21T21:00,1,26.0,evening,1
B0007652,C01274,DXB-MAR,2026-07-21T21:00,1,24.0,evening,1
B0007653,C01585,DXB-MAR,2026-07-21T21:00,2,50.0,evening,1
B0007654,C01063,DXB-DEI,2026-07-22T06:00,1,26.0,morning,1
B0007655,C00379,DXB-DTN,2026-07-22T07:00,2,50.0,morning,1
B0007656,C00472,DXB-DTN,2026-07-22T09:00,2,64.0,morning,1
B0007657,C02272,DXB-DTN,2026-07-22T10:00,1,26.0,morning,1
B0007658,C00330,DXB-MOE,2026-07-22T10:00,5,126.0,morning,1
B0007659,C01337,DXB-MOE,2026-07-22T11:00,1,32.0,midday,1
B0007660,C00520,DXB-DEI,2026-07-22T11:00,1,26.0,midday,1
B0007661,C01423,DXB-DTN,2026-07-22T13:00,3,68.0,midday,1
B0007662,C01720,DXB-MOE,2026-07-22T14:00,3,76.0,midday,1
B0007663,C01901,DXB-MOE,2026-07-22T14:00,2,42.0,midday,1
B0007664,C00275,DXB-MOE,2026-07-22T15:00,2,50.0,midday,1
B0007665,C01496,DXB-MOE,2026-07-22T15:00,1,32.0,midday,1
B0007666,C00285,DXB-DTN,2026-07-22T16:00,1,32.0,midday,1
B0007667,C02007,DXB-MOE,2026-07-22T16:00,1,32.0,midday,1
B0007668,C00866,DXB-DTN,2026-07-22T17:00,1,32.0,evening,1
B0007669,C01815,DXB-DTN,2026-07-22T17:00,1,24.0,evening,1
B0007670,C00162,DXB-DTN,2026-07-22T19:00,3,62.0,evening,1
B0007671,C01565,DXB-DEI,2026-07-22T19:00,1,24.0,evening,1
B0007672,C01619,DXB-DTN,2026-07-22T20:00,2,50.0,evening,1
B0007673,C01377,DXB-MOE,2026-07-22T20:00,1,26.0,evening,1
B0007674,C02313,DXB-MOE,2026-07-22T20:00,1,32.0,evening,1
B0007675,C00020,DXB-DEI,2026-07-22T20:00,1,32.0,evening,1
B0007676,C02392,DXB-DTN,2026-07-22T22:00,2,58.0,evening,1
B0007677,C00115,DXB-DTN,2026-07-22T22:00,1,32.0,evening,1
B0007678,C00856,DXB-MAR,2026-07-22T22:00,1,26.0,evening,1
B0007679,C01990,DXB-MAR,2026-07-22T22:00,1,32.0,evening,1
B0007680,C01862,DXB-MAR,2026-07-23T07:00,4,98.0,morning,1
B0007681,C00915,DXB-DEI,2026-07-23T07:00,1,18.0,morning,1
B0007682,C01220,DXB-DTN,2026-07-23T08:00,2,56.0,morning,1
B0007683,C01337,DXB-DEI,2026-07-23T08:00,2,58.0,morning,1
B0007684,C00589,DXB-DEI,2026-07-23T08:00,3,66.0,morning,1
B0007685,C00723,DXB-DTN,2026-07-23T09:00,2,44.0,morning,1
B0007686,C00275,DXB-MOE,2026-07-23T09:00,1,24.0,morning,1
B0007687,C00907,DXB-MAR,2026-07-23T09:00,1,24.0,morning,1
B0007688,C01550,DXB-DEI,2026-07-23T09:00,1,24.0,morning,1
B0007689,C02255,DXB-DTN,2026-07-23T10:00,2,58.0,morning,1
B0007690,C00703,DXB-DEI,2026-07-23T10:00,3,54.0,morning,1
B0007691,C01105,DXB-MOE,2026-07-23T11:00,1,24.0,midday,1
B0007692,C00275,DXB-MOE,2026-07-23T11:00,1,24.0,midday,1
B0007693,C02271,DXB-MAR,2026-07-23T11:00,1,24.0,midday,1
B0007694,C02113,DXB-DEI,2026-07-23T11:00,2,42.0,midday,1
B0007695,C00264,DXB-DTN,2026-07-23T13:00,1,18.0,midday,1
B0007696,C01824,DXB-MOE,2026-07-23T14:00,1,18.0,midday,1
B0007697,C01725,DXB-MOE,2026-07-23T17:00,4,92.0,evening,1
B0007698,C01596,DXB-MAR,2026-07-23T19:00,2,42.0,evening,1
B0007699,C01337,DXB-DEI,2026-07-23T19:00,1,26.0,evening,1
B0007700,C01059,DXB-DEI,2026-07-23T19:00,1,26.0,evening,1
B0007701,C01751,DXB-DTN,2026-07-23T20:00,2,56.0,evening,1
B0007702,C01587,DXB-MOE,2026-07-23T20:00,1,32.0,evening,1
B0007703,C01748,DXB-MAR,2026-07-23T20:00,1,32.0,evening,1
B0007704,C01158,DXB-DTN,2026-07-23T22:00,1,26.0,evening,1
B0007705,C01967,DXB-DTN,2026-07-23T22:00,2,50.0,evening,1
B0007706,C01678,DXB-MAR,2026-07-23T23:00,1,18.0,evening,1
B0007707,C00379,DXB-DTN,2026-07-24T08:00,2,64.0,morning,1
B0007708,C00495,DXB-MOE,2026-07-24T08:00,3,90.0,morning,1
B0007709,C00135,DXB-MAR,2026-07-24T08:00,3,72.0,morning,1
B0007710,C00444,DXB-DTN,2026-07-24T09:00,5,138.0,morning,1
B0007711,C02320,DXB-MOE,2026-07-24T10:00,2,50.0,morning,1
B0007712,C01669,DXB-MOE,2026-07-24T12:00,2,52.0,midday,1
B0007713,C00082,DXB-MOE,2026-07-24T13:00,1,32.0,midday,1
B0007714,C01569,DXB-MOE,2026-07-24T14:00,2,48.0,midday,1
B0007715,C01463,DXB-DTN,2026-07-24T15:00,1,32.0,midday,1
B0007716,C00101,DXB-MOE,2026-07-24T15:00,3,70.0,midday,1
B0007717,C02079,DXB-MOE,2026-07-24T16:00,2,52.0,midday,1
B0007718,C02249,DXB-DTN,2026-07-24T17:00,3,82.0,evening,1
B0007719,C00690,DXB-MOE,2026-07-24T17:00,1,26.0,evening,1
B0007720,C00411,DXB-DTN,2026-07-24T18:00,1,18.0,evening,1
B0007721,C01581,DXB-MOE,2026-07-24T18:00,3,84.0,evening,1
B0007722,C02075,DXB-MOE,2026-07-24T20:00,1,32.0,evening,1
B0007723,C00027,DXB-MAR,2026-07-24T20:00,1,32.0,evening,1
B0007724,C00004,DXB-DEI,2026-07-24T20:00,2,44.0,evening,1
B0007725,C01994,DXB-DEI,2026-07-24T20:00,3,84.0,evening,1
B0007726,C00495,DXB-DTN,2026-07-24T21:00,2,50.0,evening,1
B0007727,C00556,DXB-DTN,2026-07-24T21:00,1,24.0,evening,1
B0007728,C01094,DXB-MOE,2026-07-24T22:00,2,56.0,evening,1
B0007729,C02175,DXB-MAR,2026-07-25T07:00,1,32.0,morning,1
B0007730,C01105,DXB-MAR,2026-07-25T08:00,1,26.0,morning,1
B0007731,C01864,DXB-MOE,2026-07-25T09:00,1,26.0,morning,1
B0007732,C00135,DXB-MOE,2026-07-25T09:00,1,26.0,morning,1
B0007733,C00403,DXB-MAR,2026-07-25T09:00,2,52.0,morning,1
B0007734,C02004,DXB-DTN,2026-07-25T10:00,1,24.0,morning,1
B0007735,C00677,DXB-DTN,2026-07-25T10:00,2,48.0,morning,1
B0007736,C01268,DXB-MOE,2026-07-25T15:00,2,56.0,midday,1
B0007737,C00536,DXB-DEI,2026-07-25T15:00,2,36.0,midday,1
B0007738,C01422,DXB-MOE,2026-07-25T16:00,2,56.0,midday,1
B0007739,C01814,DXB-MOE,2026-07-25T17:00,1,32.0,evening,1
B0007740,C02361,DXB-DTN,2026-07-25T18:00,2,50.0,evening,1
B0007741,C01233,DXB-MOE,2026-07-25T18:00,4,108.0,evening,1
B0007742,C00441,DXB-DTN,2026-07-25T19:00,1,32.0,evening,1
B0007743,C00630,DXB-DTN,2026-07-25T19:00,2,52.0,evening,1
B0007744,C00419,DXB-MAR,2026-07-25T20:00,3,66.0,evening,1
B0007745,C01479,DXB-DTN,2026-07-25T21:00,1,24.0,evening,1
B0007746,C00295,DXB-MAR,2026-07-25T21:00,1,32.0,evening,1
B0007747,C00238,DXB-MAR,2026-07-25T22:00,2,50.0,evening,1
B0007748,C02013,DXB-DEI,2026-07-26T06:00,3,96.0,morning,1
B0007749,C01990,DXB-DTN,2026-07-26T07:00,1,18.0,morning,1
B0007750,C00020,DXB-DTN,2026-07-26T07:00,1,26.0,morning,1
B0007751,C01400,DXB-DTN,2026-07-26T08:00,1,24.0,morning,1
B0007752,C01550,DXB-DTN,2026-07-26T08:00,3,74.0,morning,1
B0007753,C00444,DXB-MOE,2026-07-26T08:00,1,18.0,morning,1
B0007754,C00773,DXB-DTN,2026-07-26T09:00,1,26.0,morning,1
B0007755,C01236,DXB-MAR,2026-07-26T09:00,1,24.0,morning,1
B0007756,C02358,DXB-DEI,2026-07-26T10:00,1,26.0,morning,1
B0007757,C00379,DXB-MOE,2026-07-26T11:00,1,24.0,midday,1
B0007758,C00346,DXB-MOE,2026-07-26T12:00,3,68.0,midday,1
B0007759,C00802,DXB-DTN,2026-07-26T15:00,3,76.0,midday,1
B0007760,C00066,DXB-MOE,2026-07-26T17:00,2,58.0,evening,1
B0007761,C01551,DXB-MOE,2026-07-26T19:00,3,78.0,evening,1
B0007762,C01094,DXB-MAR,2026-07-26T19:00,1,32.0,evening,1
B0007763,C01653,DXB-MAR,2026-07-26T20:00,2,50.0,evening,1
B0007764,C00746,DXB-DEI,2026-07-26T20:00,1,26.0,evening,1
B0007765,C00697,DXB-DTN,2026-07-26T21:00,2,42.0,evening,1
B0007766,C02010,DXB-MOE,2026-07-26T21:00,2,50.0,evening,1
B0007767,C02237,DXB-MOE,2026-07-26T21:00,2,56.0,evening,1
B0007768,C02379,DXB-DEI,2026-07-27T07:00,1,18.0,morning,1
B0007769,C01665,DXB-DEI,2026-07-27T08:00,1,24.0,morning,1
B0007770,C00738,DXB-DTN,2026-07-27T09:00,3,70.0,morning,1
B0007771,C01942,DXB-DTN,2026-07-27T09:00,1,26.0,morning,1
B0007772,C01166,DXB-DTN,2026-07-27T09:00,3,82.0,morning,1
B0007773,C00635,DXB-DTN,2026-07-27T09:00,2,50.0,morning,1
B0007774,C01012,DXB-MOE,2026-07-27T09:00,3,60.0,morning,1
B0007775,C00759,DXB-MOE,2026-07-27T12:00,1,32.0,midday,1
B0007776,C01618,DXB-MOE,2026-07-27T12:00,3,76.0,midday,1
B0007777,C00872,DXB-MOE,2026-07-27T14:00,2,48.0,midday,1
B0007778,C01040,DXB-MAR,2026-07-27T15:00,2,50.0,midday,1
B0007779,C01496,DXB-DEI,2026-07-27T19:00,4,94.0,evening,1
B0007780,C00201,DXB-DTN,2026-07-27T20:00,1,18.0,evening,1
B0007781,C01256,DXB-MOE,2026-07-27T20:00,1,24.0,evening,1
B0007782,C01772,DXB-MAR,2026-07-27T21:00,3,90.0,evening,1
B0007783,C02076,DXB-MAR,2026-07-27T21:00,1,32.0,evening,1
B0007784,C00150,DXB-MAR,2026-07-27T21:00,1,26.0,evening,1
B0007785,C02263,DXB-MAR,2026-07-27T21:00,1,32.0,evening,1
B0007786,C01337,DXB-DEI,2026-07-28T06:00,2,64.0,morning,1
B0007787,C01852,DXB-DEI,2026-07-28T06:00,2,50.0,morning,1
B0007788,C00495,DXB-DTN,2026-07-28T07:00,2,56.0,morning,1
B0007789,C02338,DXB-MAR,2026-07-28T08:00,3,84.0,morning,1
